-6.739266144087E-01  1.327059583274E+01 -8.718279428727E+01  1.906993791928E+02
-3.783017636890E-01  7.731311799832E+00 -5.258529282071E+01  1.186692416448E+02
-2.191034584317E-01  4.626960843126E+00 -3.240711344167E+01  7.495006902058E+01
-3.183612382856E-02  6.943436913632E-01 -4.878774990811E+00  1.071724453208E+01
-2.240268432819E-02  4.820904494022E-01 -3.286858115579E+00  6.737380538920E+00
 2.501260719797E-02 -6.559169912949E-01  5.817525336180E+00 -1.754184013193E+01
-7.241607484866E-03  1.666112199587E-01 -1.174357029629E+00  2.269616306473E+00
 6.584265672837E-03 -2.066983484363E-01  2.185549234571E+00 -7.810526563293E+00
 6.765637096952E-03 -2.119168710639E-01  2.235581003840E+00 -7.970360028966E+00
 1.183670664496E-03 -4.446537952150E-02  5.611379800033E-01 -2.389112512379E+00
 1.507575678639E-03 -5.517261249366E-02  6.791225429347E-01 -2.822485088816E+00
-4.097297371266E+01  5.789632361202E+02 -2.757342685744E+03  4.435330847873E+03
-9.632988696841E+00  1.591476481450E+02 -8.827927243984E+02  1.645266858118E+03
-1.136465868530E+01  1.836542831394E+02 -9.983990407716E+02  1.827052163312E+03
-6.439696204459E+00  1.101614123442E+02 -6.328328054534E+02  1.220922527634E+03
-4.567634877737E+00  8.079563299051E+01 -4.792857330347E+02  9.533015830815E+02
-2.815166373722E+00  5.196943413774E+01 -3.212325717963E+02  6.644347722694E+02
-1.909870019422E+00  3.638738695851E+01 -2.318327426790E+02  4.934618665777E+02
-1.151249725992E+00  2.275155290830E+01 -1.501335709090E+02  3.302948787671E+02
-7.010378074573E-01  1.431555387947E+01 -9.744278785226E+01  2.205936775051E+02
-3.634235829129E-01  7.731990181325E+00 -5.464907248454E+01  1.278727874460E+02
-7.939505146563E-02  1.767441328779E+00 -1.289758989859E+01  3.045351683266E+01
-2.013857849586E-02  4.342289840216E-01 -2.898930478456E+00  5.457941040147E+00
-4.979272857848E-03  7.044305602559E-02  1.106605679330E-02 -2.301296336766E+00
 2.447235501721E-02 -6.805772810239E-01  6.394778852714E+00 -2.038861671904E+01
-1.148967926911E-02  2.904436281126E-01 -2.344831967740E+00  5.831510019720E+00
 1.666456231379E-02 -5.119634231533E-01  5.278160351482E+00 -1.830842351328E+01
 1.732748320880E-03 -6.408782686086E-02  8.001846698667E-01 -3.384412333461E+00
 1.314120698821E-03 -5.028716658433E-02  6.485289140076E-01 -2.828885547511E+00
 9.519355665528E-02  7.861798246016E+00 -8.767600075068E+01  2.360608008822E+02
-5.124921031025E+00  7.778005737069E+01 -3.998379712620E+02  7.006276306903E+02
-1.903697403325E+00  3.216982775067E+01 -1.845685820258E+02  3.619543490628E+02
-1.605933133283E+00  2.772426871626E+01 -1.624448681491E+02  3.252542244148E+02
-9.425835481237E-01  1.731831883878E+01 -1.080322494378E+02  2.304132175736E+02
-7.312140425281E-01  1.384042445649E+01 -8.895707101418E+01  1.955394401259E+02
-4.259175236097E-01  8.584808718988E+00 -5.879896652424E+01  1.378544046680E+02
-3.015118465587E-01  6.347597582633E+00 -4.538824551643E+01  1.110580532144E+02
-3.104542952815E-01  6.514289482860E+00 -4.642397255000E+01  1.132031597658E+02
-9.443678579092E-02  2.301549523062E+00 -1.903859810443E+01  5.386268062726E+01
-9.877964341152E-02  2.392761999896E+00 -1.967718425033E+01  5.535297244754E+01
-3.636883867473E-02  9.886123561510E-01 -9.146764349220E+00  2.902868240156E+01
-2.824129762006E-02  7.935890214798E-01 -7.586865815519E+00  2.486968653092E+01
-1.499878346044E-02  4.558810036737E-01 -4.716135064254E+00  1.673532042338E+01
-1.107850777959E-02  3.500345482777E-01 -3.763530270729E+00  1.387755919738E+01
-6.437046543178E-03  2.177225819491E-01 -2.506266821565E+00  9.895238563922E+00
-4.721060800416E-03  1.661846739487E-01 -1.990305027986E+00  8.173425685401E+00
-5.223425124870E-04  2.760582147331E-02 -4.657079164288E-01  2.582404566566E+00
-1.403606101700E+03  1.976574315796E+04 -9.374036924282E+04  1.500062516299E+05
-3.109376419455E+02  5.128938411335E+03 -2.838476419683E+04  5.273195757025E+04
-3.774033214567E+02  6.069647444474E+03 -3.282281673956E+04  5.971120869795E+04
-2.023659250029E+02  3.457675367690E+03 -1.983055278609E+04  3.816951922886E+04
-1.438119788782E+02  2.539176856122E+03 -1.502792115540E+04  2.979887991474E+04
-8.993300102743E+01  1.652935428900E+03 -1.016873698269E+04  2.091805544134E+04
-5.616543037618E+01  1.071738435466E+03 -6.834276866219E+03  1.454120367360E+04
-3.531654551472E+01  6.969881284774E+02 -4.588948755918E+03  1.005688694167E+04
-2.242089016565E+01  4.553563984898E+02 -3.079761349076E+03  6.914851744542E+03
-1.025366121913E+01  2.180938372301E+02 -1.537544490891E+03  3.573360130122E+03
-2.708553638637E+00  5.964728590412E+01 -4.284236291147E+02  9.854232125535E+02
-6.448633768340E-01  1.321521528925E+01 -8.019029330897E+01  1.148578368991E+02
 2.981972753936E-01 -9.417440528938E+00  1.008645752283E+02 -3.679381929762E+02
 2.906959314495E-01 -9.225548605773E+00  9.922833035050E+01 -3.632875401136E+02
 2.571715422362E-01 -8.319901113665E+00  9.107311713367E+01 -3.388087882863E+02
 2.514829318903E-01 -8.157432956236E+00  8.952641632489E+01 -3.339006095156E+02
 1.047806744091E-01 -3.756252471719E+00  4.551351867667E+01 -1.871874240040E+02
 5.389341954995E-02 -2.077003833314E+00  2.704211060489E+01 -1.194600842438E+02
-2.734593870369E+01  3.850115303429E+02 -1.826464980452E+03  2.925469844416E+03
-5.402886235547E+00  9.107398241309E+01 -5.139877138295E+02  9.719977571534E+02
-7.602231127568E+00  1.222058926760E+02 -6.608794365063E+02  1.203027556843E+03
-3.713019247997E+00  6.416986541414E+01 -3.722022929871E+02  7.243911017437E+02
-3.163249615336E+00  5.554455483578E+01 -3.270949968676E+02  6.457595391288E+02
-1.513249099936E+00  2.840495801627E+01 -1.782955345444E+02  3.738164723488E+02
-1.458135027145E+00  2.745604738038E+01 -1.728497010941E+02  3.633985856358E+02
-5.896611094408E-01  1.184606584763E+01 -7.932488201683E+01  1.766186409408E+02
-5.387597605387E-01  1.089217284558E+01 -7.336623997805E+01  1.642114863696E+02
-2.067907950936E-01  4.418921369239E+00 -3.129103725567E+01  7.305056641410E+01
-8.519011557086E-02  1.865323001228E+00 -1.341594278651E+01  3.134219208616E+01
 1.334411395242E-02 -3.517856078589E-01  3.213040381889E+00 -1.023195049578E+01
-1.163723795178E-02  2.476746796535E-01 -1.581906362631E+00  2.552617234538E+00
 2.407776071343E-02 -6.630641877045E-01  6.159417760920E+00 -1.938122820430E+01
-1.296475201433E-02  3.371098910597E-01 -2.842372904924E+00  7.624779186931E+00
 1.540515325555E-02 -4.714087119170E-01  4.838329916235E+00 -1.669674122620E+01
 7.202077196895E-04 -3.083604724498E-02  4.323682369273E-01 -2.009445364465E+00
 2.065590591617E-03 -7.523412739642E-02  9.207554652457E-01 -3.800241780178E+00
-5.784906173145E+01  8.196023516989E+02 -3.919769455609E+03  6.344177516648E+03
-1.259641271053E+01  2.134170225894E+02 -1.213035823220E+03  2.315483338328E+03
-1.635018971433E+01  2.665459953193E+02 -1.463689192888E+03  2.709663584154E+03
-9.723849168831E+00  1.676615970760E+02 -9.718078521217E+02  1.894074374770E+03
-7.081684732769E+00  1.262140945298E+02 -7.550796849566E+02  1.516318856912E+03
-4.633213186489E+00  8.593874846184E+01 -5.342476549448E+02  1.112707467186E+03
-3.182983443117E+00  6.097721859825E+01 -3.910340961039E+02  8.388178169064E+02
-1.862209389814E+00  3.723701211321E+01 -2.487949583667E+02  5.547432289883E+02
-1.438839787982E+00  2.930376421747E+01 -1.992429497394E+02  4.515739518927E+02
-6.156596010625E-01  1.325143813719E+01 -9.490082440671E+01  2.254950552893E+02
-1.943451487966E-01  4.403892809441E+00 -3.296841851423E+01  8.098707797422E+01
-7.436119092402E-02  1.704282713598E+00 -1.272155739672E+01  3.037045525656E+01
 1.485125847386E-02 -4.367875780094E-01  4.406765493868E+00 -1.530440329696E+01
 1.240747466250E-02 -3.743951611917E-01  3.875778017146E+00 -1.379807312675E+01
-1.487728223194E-02  3.623636324171E-01 -2.755684986666E+00  6.098219401295E+00
 2.847050541169E-02 -8.730552429990E-01  8.980865569796E+00 -3.106776680975E+01
 3.033400359904E-03 -1.099611185415E-01  1.350117970243E+00 -5.632598208185E+00
 1.030707793940E-03 -4.387767305006E-02  6.232554859572E-01 -2.967623980206E+00
-1.022066862064E-01  1.359193843608E+01 -1.312266043767E+02  3.373457298692E+02
-6.757636340927E+00  1.027347547892E+02 -5.292196080536E+02  9.296479461363E+02
-2.491495579193E+00  4.232976632427E+01 -2.441249600314E+02  4.811257320091E+02
-2.236219156394E+00  3.851777115298E+01 -2.251504146035E+02  4.496433326436E+02
-1.305203655951E+00  2.391306962339E+01 -1.487831637078E+02  3.165365075102E+02
-8.835022095268E-01  1.697546893430E+01 -1.107386708386E+02  2.469936405182E+02
-6.778612532838E-01  1.343511682989E+01 -9.042155039663E+01  2.081288161273E+02
-3.799449692809E-01  8.079279428114E+00 -5.832639688181E+01  1.440181244020E+02
-4.392633408035E-01  9.189723347899E+00 -6.525561166928E+01  1.584310253697E+02
-1.287229786177E-01  3.133733789916E+00 -2.588875483790E+01  7.312986782526E+01
-1.354858729384E-01  3.275650407579E+00 -2.688144445386E+01  7.544445362351E+01
-4.723155359894E-02  1.289824429485E+00 -1.198695912081E+01  3.820623392208E+01
-3.809893820104E-02  1.070559592865E+00 -1.023219315471E+01  3.352515665326E+01
-2.093432661111E-02  6.328659902018E-01 -6.511829289629E+00  2.298420949982E+01
-1.449529329397E-02  4.589893321628E-01 -4.946722091785E+00  1.828819873218E+01
-8.738682056099E-03  2.949274108200E-01 -3.388155454488E+00  1.335282951898E+01
-6.219752466381E-03  2.193807144203E-01 -2.632900936453E+00  1.083602438889E+01
-8.644579733143E-04  4.265780649635E-02 -6.889697340104E-01  3.708356050536E+00
-1.325045659370E+03  1.861274550376E+04 -8.797969567911E+04  1.401775028247E+05
-2.900489800707E+02  4.748523458209E+03 -2.607398054239E+04  4.803825229539E+04
-3.448254556365E+02  5.523784263241E+03 -2.973145132070E+04  5.378991218781E+04
-1.814863081942E+02  3.086397993541E+03 -1.760769871106E+04  3.368841521126E+04
-1.258117880520E+02  2.213083924632E+03 -1.304141402881E+04  2.572986310102E+04
-7.688860239078E+01  1.408367488257E+03 -8.629270390761E+03  1.766615050327E+04
-4.774333126771E+01  9.067317840719E+02 -5.751292731147E+03  1.216232020464E+04
-2.869719107894E+01  5.643888195522E+02 -3.700156554790E+03  8.065883596615E+03
-1.792964930002E+01  3.626348458871E+02 -2.440052821709E+03  5.442455481398E+03
-7.925181785033E+00  1.675475930843E+02 -1.171984877534E+03  2.694973383878E+03
-1.911264574765E+00  4.125618381496E+01 -2.879509986478E+02  6.322416827456E+02
-2.232681237257E-01  3.277108790494E+00 -3.114246951098E+00 -7.983448763527E+01
 3.076937438831E-01 -9.465332311198E+00  9.882013594664E+01 -3.516457965246E+02
 2.878306007735E-01 -8.958300867560E+00  9.450594465459E+01 -3.394097395828E+02
 2.393167688317E-01 -7.648058328065E+00  8.271045867165E+01 -3.040134279499E+02
 2.030888852679E-01 -6.615340219096E+00  7.289752974972E+01 -2.729325308554E+02
 9.302465093316E-02 -3.313348195931E+00  3.987698265567E+01 -1.628620278968E+02
 4.366839691747E-02 -1.684609032677E+00  2.196103417535E+01 -9.717085927199E+01
-4.097297371266E+01  5.789632361202E+02 -2.757342685744E+03  4.435330847873E+03
-9.632988696841E+00  1.591476481450E+02 -8.827927243984E+02  1.645266858118E+03
-1.136465868530E+01  1.836542831394E+02 -9.983990407716E+02  1.827052163312E+03
-6.439696204459E+00  1.101614123442E+02 -6.328328054534E+02  1.220922527634E+03
-4.567634877737E+00  8.079563299051E+01 -4.792857330347E+02  9.533015830815E+02
-2.815166373722E+00  5.196943413774E+01 -3.212325717963E+02  6.644347722694E+02
-1.909870019422E+00  3.638738695851E+01 -2.318327426790E+02  4.934618665777E+02
-1.151249725992E+00  2.275155290830E+01 -1.501335709090E+02  3.302948787671E+02
-7.010378074573E-01  1.431555387947E+01 -9.744278785226E+01  2.205936775051E+02
-3.634235829129E-01  7.731990181325E+00 -5.464907248454E+01  1.278727874460E+02
-7.939505146563E-02  1.767441328779E+00 -1.289758989859E+01  3.045351683266E+01
-2.013857849586E-02  4.342289840216E-01 -2.898930478456E+00  5.457941040147E+00
-4.979272857848E-03  7.044305602559E-02  1.106605679330E-02 -2.301296336766E+00
 2.447235501721E-02 -6.805772810239E-01  6.394778852714E+00 -2.038861671904E+01
-1.148967926911E-02  2.904436281126E-01 -2.344831967740E+00  5.831510019720E+00
 1.666456231379E-02 -5.119634231533E-01  5.278160351482E+00 -1.830842351328E+01
 1.732748320880E-03 -6.408782686086E-02  8.001846698667E-01 -3.384412333461E+00
 1.314120698821E-03 -5.028716658433E-02  6.485289140076E-01 -2.828885547511E+00
-2.716225637141E+01  3.825815514253E+02 -1.814682734673E+03  2.904091165718E+03
-6.125760726278E+00  1.007877027307E+02 -5.564287492052E+02  1.031323885893E+03
-7.299762940178E+00  1.174032812015E+02 -6.348152950842E+02  1.154590964095E+03
-3.918968791356E+00  6.695406905193E+01 -3.838759785629E+02  7.385254741089E+02
-2.892289776194E+00  5.084889386298E+01 -2.996638321042E+02  5.917469431653E+02
-1.599811742015E+00  2.958932031224E+01 -1.830997924282E+02  3.787107980028E+02
-1.174447847666E+00  2.226751521698E+01 -1.410896291623E+02  2.983638767778E+02
-6.739266144087E-01  1.327059583274E+01 -8.718279428727E+01  1.906993791928E+02
-3.783017636890E-01  7.731311799832E+00 -5.258529282071E+01  1.186692416448E+02
-2.191034584317E-01  4.626960843126E+00 -3.240711344167E+01  7.495006902058E+01
-3.183612382856E-02  6.943436913632E-01 -4.878774990811E+00  1.071724453208E+01
-2.240268432819E-02  4.820904494022E-01 -3.286858115579E+00  6.737380538920E+00
 2.501260719797E-02 -6.559169912949E-01  5.817525336180E+00 -1.754184013193E+01
-7.241607484866E-03  1.666112199587E-01 -1.174357029629E+00  2.269616306473E+00
 6.584265672837E-03 -2.066983484363E-01  2.185549234571E+00 -7.810526563293E+00
 6.765637096952E-03 -2.119168710639E-01  2.235581003840E+00 -7.970360028966E+00
 1.183670664496E-03 -4.446537952150E-02  5.611379800033E-01 -2.389112512379E+00
 1.507575678639E-03 -5.517261249366E-02  6.791225429347E-01 -2.822485088816E+00
 9.519355665528E-02  7.861798246016E+00 -8.767600075068E+01  2.360608008822E+02
-5.124921031025E+00  7.778005737069E+01 -3.998379712620E+02  7.006276306903E+02
-1.903697403325E+00  3.216982775067E+01 -1.845685820258E+02  3.619543490628E+02
-1.605933133283E+00  2.772426871626E+01 -1.624448681491E+02  3.252542244148E+02
-9.425835481237E-01  1.731831883878E+01 -1.080322494378E+02  2.304132175736E+02
-7.312140425281E-01  1.384042445649E+01 -8.895707101418E+01  1.955394401259E+02
-4.259175236097E-01  8.584808718988E+00 -5.879896652424E+01  1.378544046680E+02
-3.015118465587E-01  6.347597582633E+00 -4.538824551643E+01  1.110580532144E+02
-3.104542952815E-01  6.514289482860E+00 -4.642397255000E+01  1.132031597658E+02
-9.443678579092E-02  2.301549523062E+00 -1.903859810443E+01  5.386268062726E+01
-9.877964341152E-02  2.392761999896E+00 -1.967718425033E+01  5.535297244754E+01
-3.636883867473E-02  9.886123561510E-01 -9.146764349220E+00  2.902868240156E+01
-2.824129762006E-02  7.935890214798E-01 -7.586865815519E+00  2.486968653092E+01
-1.499878346044E-02  4.558810036737E-01 -4.716135064254E+00  1.673532042338E+01
-1.107850777959E-02  3.500345482777E-01 -3.763530270729E+00  1.387755919738E+01
-6.437046543178E-03  2.177225819491E-01 -2.506266821565E+00  9.895238563922E+00
-4.721060800416E-03  1.661846739487E-01 -1.990305027986E+00  8.173425685401E+00
-5.223425124870E-04  2.760582147331E-02 -4.657079164288E-01  2.582404566566E+00
-1.435368152175E+03  2.019507512094E+04 -9.567757308865E+04  1.529207877407E+05
-3.098761224693E+02  5.118597393997E+03 -2.835882259040E+04  5.272467059007E+04
-3.810658508923E+02  6.126189836992E+03 -3.311252181203E+04  6.020047155007E+04
-2.042664608473E+02  3.487926946065E+03 -1.998949556364E+04  3.844199179346E+04
-1.443547292390E+02  2.548133100806E+03 -1.507553285763E+04  2.987734118033E+04
-9.005501850925E+01  1.654972838720E+03 -1.017842258327E+04  2.092721847236E+04
-5.691266456729E+01  1.084536753304E+03 -6.905699473748E+03  1.466843153055E+04
-3.488284927493E+01  6.885609591686E+02 -4.533205763562E+03  9.930157764012E+03
-2.250408342180E+01  4.566149876458E+02 -3.084517361178E+03  6.914085129335E+03
-1.017751367692E+01  2.162458768065E+02 -1.522111781568E+03  3.528859578645E+03
-2.756226329496E+00  6.039975821469E+01 -4.311953906351E+02  9.834030929429E+02
-4.455207247248E-01  8.409912798293E+00 -4.127925774189E+01  8.631973903463E+00
 2.141536955824E-01 -7.421457844514E+00  8.536520211178E+01 -3.290692869835E+02
 3.659245550559E-01 -1.129100188474E+01  1.182511264588E+02 -4.222313661014E+02
 2.739035140322E-01 -8.806002309216E+00  9.588225549273E+01 -3.551131541175E+02
 2.249442196340E-01 -7.410380593534E+00  8.262118292332E+01 -3.131113495138E+02
 1.213140240091E-01 -4.301375496280E+00  5.153016347486E+01 -2.094714691297E+02
 5.111713305438E-02 -1.984900701056E+00  2.604918430170E+01 -1.160420865863E+02
-4.060897448425E+01  5.729638092337E+02 -2.726047675578E+03  4.383568901399E+03
-8.160916418048E+00  1.383054589472E+02 -7.852242058353E+02  1.494866952071E+03
-1.110833424448E+01  1.800246290863E+02 -9.820621264060E+02  1.804438492607E+03
-6.259974083170E+00  1.076744539079E+02 -6.221778413849E+02  1.207726506506E+03
-4.516496492685E+00  8.032503799841E+01 -4.791705060131E+02  9.584696312308E+02
-3.018926891539E+00  5.569131498421E+01 -3.441027533659E+02  7.116089768706E+02
-1.914938704500E+00  3.668988397933E+01 -2.350876221316E+02  5.031282824267E+02
-1.211054464161E+00  2.403806611942E+01 -1.592851576314E+02  3.517399428515E+02
-8.314223767944E-01  1.692482493387E+01 -1.148577585552E+02  2.592460673803E+02
-3.815322261990E-01  8.151925154632E+00 -5.783365765483E+01  1.356933445931E+02
-1.102863582197E-01  2.455779234228E+00 -1.796074588715E+01  4.265677960222E+01
-2.464179456553E-02  5.287677678025E-01 -3.508096930501E+00  6.525007122204E+00
 1.246323738979E-03 -9.245145093491E-02  1.460887316740E+00 -6.723553428440E+00
 2.123038833129E-02 -6.019556490386E-01  5.790922139060E+00 -1.898988477293E+01
-1.012307340928E-02  2.446003234224E-01 -1.828186885482E+00  3.867736287488E+00
 1.860765662308E-02 -5.741809263182E-01  5.949794011471E+00 -2.076108410597E+01
 2.425811631286E-03 -8.865532250665E-02  1.093848122684E+00 -4.572340607460E+00
 1.647150889276E-03 -6.296920875128E-02  8.114128982368E-01 -3.537175455327E+00
-4.060897448425E+01  5.729638092337E+02 -2.726047675578E+03  4.383568901399E+03
-8.160916418048E+00  1.383054589472E+02 -7.852242058353E+02  1.494866952071E+03
-1.110833424448E+01  1.800246290863E+02 -9.820621264060E+02  1.804438492607E+03
-6.259974083170E+00  1.076744539079E+02 -6.221778413849E+02  1.207726506506E+03
-4.516496492685E+00  8.032503799841E+01 -4.791705060131E+02  9.584696312308E+02
-3.018926891539E+00  5.569131498421E+01 -3.441027533659E+02  7.116089768706E+02
-1.914938704500E+00  3.668988397933E+01 -2.350876221316E+02  5.031282824267E+02
